unitNo,zscores,condition,regionname,prevStimName,stimName,similarityToPrevStim,similarityCondition
2131,1.02804933404608,primed,otherMTL,insects_5.jpg,insects_9,0.827374467106289,PrimedLowSimilarity
2131,1.75212871158202,primed,otherMTL,insects_6.jpg,insects_9,0.795036566198919,PrimedHighSimilarity
2131,0.666009645278106,primed,otherMTL,insects_4.jpg,insects_9,0.822253365001541,PrimedLowSimilarity
2131,-0.420109421025802,primed,otherMTL,insects_3.jpg,insects_9,0.805080324549922,PrimedMidSimilarity
2131,0.303969956510137,control,otherMTL,birds_8.jpg,insects_9,0.901175661340301,ControlHighSimilarity
2131,0.303969956510137,control,otherMTL,wild_animals_1.jpg,insects_9,0.908898699641331,ControlMidSimilarity
2131,-0.0580697322578328,control,otherMTL,manmade_food_1.jpg,insects_9,0.928973433797565,ControlLowSimilarity
2131,0.666009645278106,control,otherMTL,wild_animals_10.jpg,insects_9,0.867962103690119,ControlHighSimilarity
2131,-0.0580697322578328,control,otherMTL,clothes_6.jpg,insects_9,0.954787552081812,ControlLowSimilarity
2142,-0.170092170484522,primed,otherMTL,furniture_1.jpg,furniture_5,0.805150387702764,PrimedHighSimilarity
2142,1.40994463058826,primed,otherMTL,furniture_1.jpg,furniture_5,0.805150387702764,PrimedHighSimilarity
2142,0.54810637545765,primed,otherMTL,furniture_6.jpg,furniture_5,0.851875798666923,PrimedLowSimilarity
2142,0.117187247892347,primed,otherMTL,furniture_8.jpg,furniture_5,0.81871762245894,PrimedMidSimilarity
2142,0.404466666269215,primed,otherMTL,furniture_4.jpg,furniture_5,0.900070622441604,PrimedLowSimilarity
2142,2.4154225949073,control,otherMTL,fruit_5.jpg,furniture_5,0.925011202709826,ControlHighSimilarity
2142,-0.0264524612960878,control,otherMTL,manmade_food_2.jpg,furniture_5,0.95772835215706,ControlLowSimilarity
2142,0.54810637545765,control,otherMTL,flowers_7.jpg,furniture_5,0.921887954476169,ControlHighSimilarity
2142,0.260826957080781,control,otherMTL,flowers_10.jpg,furniture_5,0.974391956562993,ControlLowSimilarity
2142,-0.313731879672957,control,otherMTL,fruit_7.jpg,furniture_5,0.949388533945475,ControlMidSimilarity
2152,-0.300114749828893,primed,otherMTL,flowers_5.jpg,flowers_2,0.735184704968683,PrimedMidSimilarity
2152,0.351747394960746,primed,otherMTL,flowers_1.jpg,flowers_2,0.585632663907545,PrimedHighSimilarity
2152,0.840644003552974,primed,otherMTL,flowers_1.jpg,flowers_2,0.585632663907545,PrimedHighSimilarity
2152,-0.463080286026303,primed,otherMTL,flowers_10.jpg,flowers_2,0.904627326687916,PrimedLowSimilarity
2152,-0.626045822223712,primed,otherMTL,flowers_3.jpg,flowers_2,0.771067806750296,PrimedLowSimilarity
2152,0.514712931158155,control,otherMTL,insects_8.jpg,flowers_2,0.86840344573245,ControlHighSimilarity
2152,-0.951976894618532,control,otherMTL,insects_6.jpg,flowers_2,0.886287728372989,ControlMidSimilarity
2152,0.514712931158155,control,otherMTL,insects_5.jpg,flowers_2,0.935001257172775,ControlLowSimilarity
2152,0.351747394960746,control,otherMTL,birds_5.jpg,flowers_2,0.877944145156159,ControlHighSimilarity
2152,0.0258163225659263,control,otherMTL,wild_animals_8.jpg,flowers_2,0.903544811357371,ControlLowSimilarity
2154,0.0382992629037529,primed,otherMTL,insects_4.jpg,insects_3,0.854563085377178,PrimedMidSimilarity
2154,1.00535565122351,primed,otherMTL,insects_6.jpg,insects_3,0.853579297104976,PrimedHighSimilarity
2154,-0.445228931256127,primed,otherMTL,insects_4.jpg,insects_3,0.854563085377178,PrimedLowSimilarity
2154,0.763591554143573,primed,otherMTL,insects_6.jpg,insects_3,0.853579297104976,PrimedHighSimilarity
2154,0.280063359983693,primed,otherMTL,insects_7.jpg,insects_3,0.859754428557576,PrimedLowSimilarity
2154,-0.203464834176187,control,otherMTL,manmade_food_6.jpg,insects_3,0.915561201671939,ControlMidSimilarity
2154,0.521827457063633,control,otherMTL,instruments_3.jpg,insects_3,0.891115689791016,ControlHighSimilarity
2154,-0.203464834176187,control,otherMTL,flowers_2.jpg,insects_3,0.871661748753812,ControlHighSimilarity
2154,0.521827457063633,control,otherMTL,computer_5.jpg,insects_3,0.939748164695289,ControlLowSimilarity
2154,0.763591554143573,control,otherMTL,computer_6.jpg,insects_3,0.928904626704183,ControlLowSimilarity
2155,-1.07610031537412,primed,otherMTL,computer_1.jpg,computer_3,0.876845662000075,PrimedMidSimilarity
2155,2.45750082289238,primed,otherMTL,computer_7.jpg,computer_3,0.927977667295808,PrimedLowSimilarity
2155,0.78368975739772,primed,otherMTL,computer_9.jpg,computer_3,0.884859366325026,PrimedLowSimilarity
2155,0.597710750120536,primed,otherMTL,computer_6.jpg,computer_3,0.855453808503129,PrimedHighSimilarity
2155,-0.146205278988202,primed,otherMTL,computer_2.jpg,computer_3,0.872114251350368,PrimedHighSimilarity
2155,-0.89012130809694,control,otherMTL,flowers_2.jpg,computer_3,0.951168393079924,ControlLowSimilarity
2155,1.34162677922927,control,otherMTL,wild_animals_9.jpg,computer_3,0.923343804359646,ControlHighSimilarity
2155,0.225752735566167,control,otherMTL,insects_8.jpg,computer_3,0.941098337995718,ControlLowSimilarity
2155,0.0397737282889821,control,otherMTL,clothes_7.jpg,computer_3,0.875638218052256,ControlHighSimilarity
2155,1.15564777195209,control,otherMTL,fruit_10.jpg,computer_3,0.934366243163882,ControlMidSimilarity
2159,0.990774438832765,primed,otherMTL,computer_8.jpg,computer_10,0.813567430282829,PrimedLowSimilarity
2159,-0.594590236739309,primed,otherMTL,computer_1.jpg,computer_10,0.789127658151098,PrimedHighSimilarity
2159,-0.277517301624894,primed,otherMTL,computer_8.jpg,computer_10,0.813567430282829,PrimedLowSimilarity
2159,-0.911663171853724,primed,otherMTL,computer_6.jpg,computer_10,0.807305688355614,PrimedMidSimilarity
2159,-0.118980834067687,primed,otherMTL,computer_4.jpg,computer_10,0.756163884723417,PrimedHighSimilarity
2159,-0.118980834067687,control,otherMTL,instruments_3.jpg,computer_10,0.877252803198386,ControlMidSimilarity
2159,0.198092101046728,control,otherMTL,furniture_4.jpg,computer_10,0.877692957087709,ControlLowSimilarity
2159,0.0395556334895208,control,otherMTL,furniture_5.jpg,computer_10,0.831599094034295,ControlHighSimilarity
2159,1.14931090638997,control,otherMTL,instruments_1.jpg,computer_10,0.884010185781735,ControlLowSimilarity
2159,0.832237971275558,control,otherMTL,instruments_4.jpg,computer_10,0.842978850243582,ControlHighSimilarity
2182,1.48293382629657,primed,otherMTL,wild_animals_9.jpg,wild_animals_2,0.81897165672037,PrimedMidSimilarity
2182,1.79309393492352,primed,otherMTL,wild_animals_3.jpg,wild_animals_2,0.784779458902932,PrimedHighSimilarity
2182,1.32785377198309,primed,otherMTL,wild_animals_3.jpg,wild_animals_2,0.784779458902932,PrimedHighSimilarity
2182,0.0872133374753005,primed,otherMTL,wild_animals_4.jpg,wild_animals_2,0.838900884855028,PrimedLowSimilarity
2182,-0.378026825465122,primed,otherMTL,wild_animals_8.jpg,wild_animals_2,0.870081307544891,PrimedLowSimilarity
2182,-0.533106879778597,control,otherMTL,manmade_food_10.jpg,wild_animals_2,0.917216031657987,ControlHighSimilarity
2182,-0.0678667168381738,control,otherMTL,fruit_6.jpg,wild_animals_2,0.974682725480257,ControlLowSimilarity
2182,0.242293391788775,control,otherMTL,instruments_9.jpg,wild_animals_2,0.928243743914654,ControlMidSimilarity
2182,1.01769366335615,control,otherMTL,birds_1.jpg,wild_animals_2,0.867283950311967,ControlHighSimilarity
2182,1.01769366335615,control,otherMTL,instruments_1.jpg,wild_animals_2,0.973052245957001,ControlLowSimilarity
2207,-0.690307947211102,primed,otherMTL,manmade_food_6.jpg,manmade_food_8,0.765895126128465,PrimedMidSimilarity
2207,-0.690307947211102,primed,otherMTL,manmade_food_10.jpg,manmade_food_8,0.800599641782503,PrimedLowSimilarity
2207,-0.353816138966308,primed,otherMTL,manmade_food_6.jpg,manmade_food_8,0.765895126128465,PrimedLowSimilarity
2207,-0.0173243307215142,primed,otherMTL,manmade_food_5.jpg,manmade_food_8,0.689087868210934,PrimedHighSimilarity
2207,-0.0173243307215142,primed,otherMTL,manmade_food_1.jpg,manmade_food_8,0.710891281349564,PrimedHighSimilarity
2207,-0.690307947211102,control,otherMTL,furniture_3.jpg,manmade_food_8,0.959373236277886,ControlLowSimilarity
2207,0.992151094012868,control,otherMTL,fruit_7.jpg,manmade_food_8,0.87480544548299,ControlHighSimilarity
2207,3.01110194348163,control,otherMTL,computer_8.jpg,manmade_food_8,0.934929806364378,ControlLowSimilarity
2207,0.655659285768074,control,otherMTL,instruments_2.jpg,manmade_food_8,0.883364181827416,ControlHighSimilarity
2207,-0.353816138966308,control,otherMTL,wild_animals_4.jpg,manmade_food_8,0.902631781262155,ControlMidSimilarity
2208,0.31416379898254,primed,otherMTL,wild_animals_4.jpg,wild_animals_3,0.773821593252743,PrimedHighSimilarity
2208,1.67891836660562,primed,otherMTL,wild_animals_8.jpg,wild_animals_3,0.832762937518244,PrimedLowSimilarity
2208,1.33772972469985,primed,otherMTL,wild_animals_4.jpg,wild_animals_3,0.773821593252743,PrimedHighSimilarity
2208,-0.0270248429232293,primed,otherMTL,wild_animals_8.jpg,wild_animals_3,0.832762937518244,PrimedLowSimilarity
2208,-0.0270248429232293,primed,otherMTL,wild_animals_5.jpg,wild_animals_3,0.77945955770635,PrimedMidSimilarity
2208,-0.368213484828999,control,otherMTL,computer_7.jpg,wild_animals_3,0.955531227113781,ControlLowSimilarity
2208,-0.0270248429232293,control,otherMTL,birds_6.jpg,wild_animals_3,0.889731216616398,ControlHighSimilarity
2208,0.65535244088831,control,otherMTL,flowers_7.jpg,wild_animals_3,0.945584589183837,ControlMidSimilarity
2208,2.02010700851139,control,otherMTL,insects_4.jpg,wild_animals_3,0.905903961861685,ControlHighSimilarity
2208,-0.368213484828999,control,otherMTL,fruit_9.jpg,wild_animals_3,0.960356622285156,ControlLowSimilarity
2221,-0.809432893804173,primed,otherMTL,wild_animals_2.jpg,wild_animals_9,0.81897165672037,PrimedLowSimilarity
2221,0.772294734497514,primed,otherMTL,wild_animals_7.jpg,wild_animals_9,0.801101805048208,PrimedMidSimilarity
2221,2.46700290767789,primed,otherMTL,wild_animals_10.jpg,wild_animals_9,0.818059931576163,PrimedLowSimilarity
2221,-0.470491259168097,primed,otherMTL,wild_animals_4.jpg,wild_animals_9,0.759310701553464,PrimedHighSimilarity
2221,0.0944114652253623,primed,otherMTL,wild_animals_6.jpg,wild_animals_9,0.782678188015231,PrimedHighSimilarity
2221,0.320372554982746,control,otherMTL,flowers_2.jpg,wild_animals_9,0.901761423313224,ControlHighSimilarity
2221,0.0944114652253623,control,otherMTL,clothes_3.jpg,wild_animals_9,0.887552088593288,ControlHighSimilarity
2221,0.885275279376206,control,otherMTL,manmade_food_4.jpg,wild_animals_9,0.926774149362429,ControlMidSimilarity
2221,0.885275279376206,control,otherMTL,flowers_10.jpg,wild_animals_9,0.973061298257635,ControlLowSimilarity
2221,0.998255824254898,control,otherMTL,furniture_8.jpg,wild_animals_9,0.942594480607046,ControlLowSimilarity
2248,0.871495349179802,primed,otherMTL,instruments_8.jpg,instruments_3,0.865991400786515,PrimedLowSimilarity
2248,1.18318454984255,primed,otherMTL,instruments_6.jpg,instruments_3,0.849958255973928,PrimedHighSimilarity
2248,1.4948737505053,primed,otherMTL,instruments_7.jpg,instruments_3,0.86316649349599,PrimedLowSimilarity
2248,-0.998639854796685,primed,otherMTL,instruments_6.jpg,instruments_3,0.849958255973928,PrimedMidSimilarity
2248,0.248116947854306,primed,otherMTL,instruments_10.jpg,instruments_3,0.813348270385169,PrimedHighSimilarity
2248,0.248116947854306,control,otherMTL,birds_7.jpg,instruments_3,0.885270414286275,ControlHighSimilarity
2248,-0.375261453471189,control,otherMTL,computer_9.jpg,instruments_3,0.924154201642745,ControlLowSimilarity
2248,-0.686950654133937,control,otherMTL,insects_5.jpg,instruments_3,0.912850772855752,ControlHighSimilarity
2248,0.248116947854306,control,otherMTL,fruit_3.jpg,instruments_3,0.914634569324258,ControlMidSimilarity
2248,-0.375261453471189,control,otherMTL,computer_4.jpg,instruments_3,0.944528602311497,ControlLowSimilarity
2252,-0.946093205125899,primed,otherMTL,flowers_9.jpg,flowers_2,0.789648668010969,PrimedMidSimilarity
2252,-0.651169088713196,primed,otherMTL,flowers_6.jpg,flowers_2,0.832695290085316,PrimedLowSimilarity
2252,0.233603260524913,primed,otherMTL,flowers_4.jpg,flowers_2,0.814076406505668,PrimedLowSimilarity
2252,-0.356244972300493,primed,otherMTL,flowers_1.jpg,flowers_2,0.585632663907545,PrimedHighSimilarity
2252,0.233603260524913,primed,otherMTL,flowers_3.jpg,flowers_2,0.771067806750296,PrimedHighSimilarity
2252,-0.0613208558877898,control,otherMTL,birds_1.jpg,flowers_2,0.866627298958269,ControlHighSimilarity
2252,-0.0613208558877898,control,otherMTL,clothes_3.jpg,flowers_2,0.889591790040494,ControlLowSimilarity
2252,-0.356244972300493,control,otherMTL,computer_1.jpg,flowers_2,0.879981431791588,ControlMidSimilarity
2252,0.528527376937616,control,otherMTL,clothes_4.jpg,flowers_2,0.827622321559439,ControlHighSimilarity
2252,-0.356244972300493,control,otherMTL,instruments_6.jpg,flowers_2,0.882002186869044,ControlLowSimilarity
2259,-0.0996981930009782,primed,otherMTL,flowers_9.jpg,flowers_5,0.795879311518427,PrimedLowSimilarity
2259,0.788788644625385,primed,otherMTL,flowers_9.jpg,flowers_5,0.795879311518427,PrimedLowSimilarity
2259,-0.0996981930009782,primed,otherMTL,flowers_4.jpg,flowers_5,0.755551714977296,PrimedHighSimilarity
2259,0.788788644625385,primed,otherMTL,flowers_3.jpg,flowers_5,0.783631449475876,PrimedMidSimilarity
2259,0.492626365416597,primed,otherMTL,flowers_4.jpg,flowers_5,0.755551714977296,PrimedHighSimilarity
2259,0.19646408620781,control,otherMTL,furniture_6.jpg,flowers_5,0.894317500504581,ControlLowSimilarity
2259,0.492626365416597,control,otherMTL,fruit_10.jpg,flowers_5,0.85404974411302,ControlHighSimilarity
2259,-0.395860472209766,control,otherMTL,birds_3.jpg,flowers_5,0.894168367980789,ControlMidSimilarity
2259,0.19646408620781,control,otherMTL,computer_8.jpg,flowers_5,0.888868890504247,ControlHighSimilarity
2259,-0.692022751418554,control,otherMTL,computer_7.jpg,flowers_5,0.89795330916681,ControlLowSimilarity
2298,-0.399436325668589,primed,otherMTL,clothes_2.jpg,clothes_1,0.878104325325773,PrimedLowSimilarity
2298,-0.399436325668589,primed,otherMTL,clothes_9.jpg,clothes_1,0.874386067243624,PrimedLowSimilarity
2298,2.13641371900457,primed,otherMTL,clothes_4.jpg,clothes_1,0.854877087731579,PrimedHighSimilarity
2298,-0.168904503425575,primed,otherMTL,clothes_5.jpg,clothes_1,0.866282807133221,PrimedMidSimilarity
2298,2.5974773634906,primed,otherMTL,clothes_3.jpg,clothes_1,0.832577104201569,PrimedHighSimilarity
2298,0.522690963303468,control,otherMTL,manmade_food_9.jpg,clothes_1,0.907351786385491,ControlLowSimilarity
2298,1.44481825227552,control,otherMTL,flowers_5.jpg,clothes_1,0.874585607937552,ControlHighSimilarity
2298,0.983754607789496,control,otherMTL,instruments_10.jpg,clothes_1,0.89976510534871,ControlMidSimilarity
2298,1.21428643003251,control,otherMTL,fruit_2.jpg,clothes_1,0.919928543344912,ControlLowSimilarity
2298,0.292159141060454,control,otherMTL,fruit_5.jpg,clothes_1,0.869290632190585,ControlHighSimilarity
2332,-0.379850609002013,primed,otherMTL,wild_animals_7.jpg,wild_animals_6,0.744637400433881,PrimedHighSimilarity
2332,0.30605364920782,primed,otherMTL,wild_animals_10.jpg,wild_animals_6,0.748330980974807,PrimedHighSimilarity
2332,0.763323154681042,primed,otherMTL,wild_animals_4.jpg,wild_animals_6,0.816460725131069,PrimedLowSimilarity
2332,-0.608485361738624,primed,otherMTL,wild_animals_3.jpg,wild_animals_6,0.760155571630956,PrimedLowSimilarity
2332,0.30605364920782,primed,otherMTL,wild_animals_10.jpg,wild_animals_6,0.748330980974807,PrimedMidSimilarity
2332,-0.151215856265402,control,otherMTL,computer_8.jpg,wild_animals_6,0.927799316129406,ControlMidSimilarity
2332,0.30605364920782,control,otherMTL,instruments_10.jpg,wild_animals_6,0.90932571285618,ControlHighSimilarity
2332,0.991957907417653,control,otherMTL,flowers_7.jpg,wild_animals_6,0.924938557010575,ControlHighSimilarity
2332,1.44922741289087,control,otherMTL,furniture_3.jpg,wild_animals_6,0.959956287458958,ControlLowSimilarity
2332,-0.151215856265402,control,otherMTL,clothes_2.jpg,wild_animals_6,0.955131580682681,ControlLowSimilarity
2337,1.48597805949243,primed,otherMTL,wild_animals_3.jpg,wild_animals_7,0.71155337492604,PrimedHighSimilarity
2337,0.820122762204338,primed,otherMTL,wild_animals_2.jpg,wild_animals_7,0.840848572804384,PrimedLowSimilarity
2337,1.48597805949243,primed,otherMTL,wild_animals_4.jpg,wild_animals_7,0.761840906366009,PrimedLowSimilarity
2337,0.15426746491625,primed,otherMTL,wild_animals_3.jpg,wild_animals_7,0.71155337492604,PrimedHighSimilarity
2337,0.15426746491625,primed,otherMTL,wild_animals_3.jpg,wild_animals_7,0.71155337492604,PrimedMidSimilarity
2337,1.48597805949243,control,otherMTL,computer_5.jpg,wild_animals_7,0.905238615703388,ControlHighSimilarity
2337,2.8176886540686,control,otherMTL,clothes_1.jpg,wild_animals_7,0.966714523787488,ControlLowSimilarity
2337,1.48597805949243,control,otherMTL,manmade_food_9.jpg,wild_animals_7,0.937569785478834,ControlMidSimilarity
2337,0.15426746491625,control,otherMTL,clothes_9.jpg,wild_animals_7,0.863936049490091,ControlHighSimilarity
2337,2.15183335678052,control,otherMTL,computer_4.jpg,wild_animals_7,0.946752412069735,ControlLowSimilarity
2339,-0.143933571886744,primed,otherMTL,wild_animals_10.jpg,wild_animals_9,0.818059931576163,PrimedLowSimilarity
2339,-0.143933571886744,primed,otherMTL,wild_animals_4.jpg,wild_animals_9,0.759310701553464,PrimedHighSimilarity
2339,-0.559284736474205,primed,otherMTL,wild_animals_2.jpg,wild_animals_9,0.81897165672037,PrimedLowSimilarity
2339,-0.559284736474205,primed,otherMTL,wild_animals_5.jpg,wild_animals_9,0.809348837876497,PrimedMidSimilarity
2339,1.5174710864631,primed,otherMTL,wild_animals_6.jpg,wild_animals_9,0.782678188015231,PrimedHighSimilarity
2339,0.271417592700717,control,otherMTL,fruit_6.jpg,wild_animals_9,0.92418184192905,ControlHighSimilarity
2339,-0.143933571886744,control,otherMTL,furniture_1.jpg,wild_animals_9,0.933951937851846,ControlLowSimilarity
2339,0.686768757288179,control,otherMTL,fruit_6.jpg,wild_animals_9,0.92418184192905,ControlMidSimilarity
2339,0.271417592700717,control,otherMTL,computer_6.jpg,wild_animals_9,0.924433360660481,ControlLowSimilarity
2339,0.271417592700717,control,otherMTL,birds_10.jpg,wild_animals_9,0.910994325683124,ControlHighSimilarity
2363,4.08183952476667,primed,otherMTL,manmade_food_5.jpg,manmade_food_9,0.769958305036785,PrimedHighSimilarity
2363,2.38287535191253,primed,otherMTL,manmade_food_3.jpg,manmade_food_9,0.798706630122957,PrimedMidSimilarity
2363,1.41203868171017,primed,otherMTL,manmade_food_2.jpg,manmade_food_9,0.817758436751087,PrimedLowSimilarity
2363,2.62558451946312,primed,otherMTL,manmade_food_8.jpg,manmade_food_9,0.836400124175165,PrimedLowSimilarity
2363,0.926620346608988,primed,otherMTL,manmade_food_6.jpg,manmade_food_9,0.759439700464714,PrimedHighSimilarity
2363,3.1110028545643,control,otherMTL,furniture_7.jpg,manmade_food_9,0.911683052468154,ControlLowSimilarity
2363,2.38287535191253,control,otherMTL,wild_animals_7.jpg,manmade_food_9,0.937569785478834,ControlLowSimilarity
2363,6.02351286517139,control,otherMTL,instruments_10.jpg,manmade_food_9,0.869670746755619,ControlHighSimilarity
2363,2.14016618436194,control,otherMTL,flowers_9.jpg,manmade_food_9,0.884223174271723,ControlMidSimilarity
2363,3.1110028545643,control,otherMTL,fruit_9.jpg,manmade_food_9,0.882640704670504,ControlHighSimilarity
2383,-0.797804166750936,primed,otherMTL,furniture_8.jpg,furniture_9,0.654695031138572,PrimedHighSimilarity
2383,0.352374352606551,primed,otherMTL,furniture_8.jpg,furniture_9,0.654695031138572,PrimedHighSimilarity
2383,0.188063135555482,primed,otherMTL,furniture_4.jpg,furniture_9,0.857838989896321,PrimedLowSimilarity
2383,0.0237519185044119,primed,otherMTL,furniture_6.jpg,furniture_9,0.760294880736843,PrimedMidSimilarity
2383,0.0237519185044119,primed,otherMTL,furniture_4.jpg,furniture_9,0.857838989896321,PrimedLowSimilarity
2383,0.0237519185044119,control,otherMTL,insects_10.jpg,furniture_9,0.912333106835275,ControlMidSimilarity
2383,-0.797804166750936,control,otherMTL,birds_3.jpg,furniture_9,0.911261447879074,ControlHighSimilarity
2383,-0.469181732648797,control,otherMTL,manmade_food_4.jpg,furniture_9,0.914910763069262,ControlLowSimilarity
2383,0.0237519185044119,control,otherMTL,instruments_9.jpg,furniture_9,0.826359210499089,ControlHighSimilarity
2383,-0.797804166750936,control,otherMTL,wild_animals_10.jpg,furniture_9,0.942062659072245,ControlLowSimilarity
2454,4.63109283652112,primed,otherMTL,wild_animals_7.jpg,wild_animals_4,0.761840906366009,PrimedHighSimilarity
2454,0.539591992498786,primed,otherMTL,wild_animals_10.jpg,wild_animals_4,0.807185688993086,PrimedLowSimilarity
2454,0.539591992498786,primed,otherMTL,wild_animals_8.jpg,wild_animals_4,0.795671422346078,PrimedMidSimilarity
2454,1.35789216130325,primed,otherMTL,wild_animals_1.jpg,wild_animals_4,0.779007901350414,PrimedHighSimilarity
2454,4.63109283652112,primed,otherMTL,wild_animals_6.jpg,wild_animals_4,0.816460725131069,PrimedLowSimilarity
2454,0.539591992498786,control,otherMTL,birds_3.jpg,wild_animals_4,0.878686542080885,ControlHighSimilarity
2454,-0.278708176305679,control,otherMTL,manmade_food_1.jpg,wild_animals_4,0.900026149194026,ControlLowSimilarity
2454,-0.278708176305679,control,otherMTL,clothes_2.jpg,wild_animals_4,0.892028800712101,ControlMidSimilarity
2454,1.35789216130325,control,otherMTL,furniture_4.jpg,wild_animals_4,0.915030241290122,ControlLowSimilarity
2454,-0.278708176305679,control,otherMTL,insects_3.jpg,wild_animals_4,0.866178457112663,ControlHighSimilarity
2462,8.18445346888147,primed,otherMTL,wild_animals_5.jpg,wild_animals_3,0.77945955770635,PrimedMidSimilarity
2462,10.3040170595405,primed,otherMTL,wild_animals_2.jpg,wild_animals_3,0.784779458902932,PrimedLowSimilarity
2462,5.0051080828929,primed,otherMTL,wild_animals_6.jpg,wild_animals_3,0.760155571630956,PrimedHighSimilarity
2462,7.12467167355195,primed,otherMTL,wild_animals_8.jpg,wild_animals_3,0.832762937518244,PrimedLowSimilarity
2462,7.12467167355195,primed,otherMTL,wild_animals_4.jpg,wild_animals_3,0.773821593252743,PrimedHighSimilarity
2462,6.06488987822242,control,otherMTL,computer_2.jpg,wild_animals_3,0.961053523854232,ControlLowSimilarity
2462,8.18445346888147,control,otherMTL,birds_5.jpg,wild_animals_3,0.897046496368898,ControlHighSimilarity
2462,10.3040170595405,control,otherMTL,instruments_3.jpg,wild_animals_3,0.865073733511596,ControlHighSimilarity
2462,6.06488987822242,control,otherMTL,computer_2.jpg,wild_animals_3,0.961053523854232,ControlLowSimilarity
2462,7.12467167355195,control,otherMTL,manmade_food_9.jpg,wild_animals_3,0.903563445191845,ControlMidSimilarity
2513,0.773378598369483,primed,otherMTL,furniture_6.jpg,furniture_2,0.891649133288217,PrimedLowSimilarity
2513,0.556402936049156,primed,otherMTL,furniture_1.jpg,furniture_2,0.859547465594904,PrimedLowSimilarity
2513,0.339427273728829,primed,otherMTL,furniture_9.jpg,furniture_2,0.818103160470933,PrimedHighSimilarity
2513,0.122451611408501,primed,otherMTL,furniture_7.jpg,furniture_2,0.767423880351183,PrimedHighSimilarity
2513,0.339427273728829,primed,otherMTL,furniture_9.jpg,furniture_2,0.818103160470933,PrimedMidSimilarity
2513,0.556402936049156,control,otherMTL,wild_animals_8.jpg,furniture_2,0.887962414610779,ControlHighSimilarity
2513,0.122451611408501,control,otherMTL,insects_10.jpg,furniture_2,0.915560655351713,ControlMidSimilarity
2513,0.339427273728829,control,otherMTL,fruit_10.jpg,furniture_2,0.933313331249639,ControlLowSimilarity
2513,-0.311499713232153,control,otherMTL,computer_7.jpg,furniture_2,0.907984549581784,ControlHighSimilarity
2513,-0.311499713232153,control,otherMTL,wild_animals_1.jpg,furniture_2,0.930163850422401,ControlLowSimilarity
2556,0.138591472809013,primed,otherMTL,furniture_3.jpg,furniture_2,0.746346149896154,PrimedHighSimilarity
2556,3.09831235356865,primed,otherMTL,furniture_7.jpg,furniture_2,0.767423880351183,PrimedHighSimilarity
2556,-0.73191466859088,primed,otherMTL,furniture_9.jpg,furniture_2,0.818103160470933,PrimedMidSimilarity
2556,0.486793929368969,primed,otherMTL,furniture_6.jpg,furniture_2,0.891649133288217,PrimedLowSimilarity
2556,1.18319884248888,primed,otherMTL,furniture_6.jpg,furniture_2,0.891649133288217,PrimedLowSimilarity
2556,0.138591472809013,control,otherMTL,flowers_3.jpg,furniture_2,0.944721231003245,ControlLowSimilarity
2556,0.660895157648948,control,otherMTL,manmade_food_4.jpg,furniture_2,0.898952397676807,ControlHighSimilarity
2556,0.138591472809013,control,otherMTL,birds_4.jpg,furniture_2,0.930316323286939,ControlHighSimilarity
2556,-0.209610983750944,control,otherMTL,wild_animals_7.jpg,furniture_2,0.940800332539504,ControlLowSimilarity
2556,0.660895157648948,control,otherMTL,wild_animals_10.jpg,furniture_2,0.936240554899449,ControlMidSimilarity
2560,0.0964969664782526,primed,otherMTL,furniture_8.jpg,furniture_4,0.900901633695397,PrimedLowSimilarity
2560,1.25675811103819,primed,otherMTL,furniture_3.jpg,furniture_4,0.831786064867253,PrimedHighSimilarity
2560,-0.483633605801718,primed,otherMTL,furniture_5.jpg,furniture_4,0.900070622441604,PrimedMidSimilarity
2560,0.676627538758223,primed,otherMTL,furniture_5.jpg,furniture_4,0.900070622441604,PrimedLowSimilarity
2560,-0.483633605801718,primed,otherMTL,furniture_6.jpg,furniture_4,0.863272072370586,PrimedHighSimilarity
2560,-0.483633605801718,control,otherMTL,instruments_4.jpg,furniture_4,0.910881529398525,ControlMidSimilarity
2560,0.676627538758223,control,otherMTL,wild_animals_1.jpg,furniture_4,0.935038026569068,ControlLowSimilarity
2560,1.25675811103819,control,otherMTL,birds_8.jpg,furniture_4,0.951448171787378,ControlLowSimilarity
2560,3.57728040015808,control,otherMTL,computer_4.jpg,furniture_4,0.858520966498166,ControlHighSimilarity
2560,1.83688868331816,control,otherMTL,computer_10.jpg,furniture_4,0.877692957087709,ControlHighSimilarity
2606,1.321318935421,primed,otherMTL,clothes_2.jpg,clothes_9,0.816416426755433,PrimedHighSimilarity
2606,0.892208927454695,primed,otherMTL,clothes_2.jpg,clothes_9,0.816416426755433,PrimedHighSimilarity
2606,0.463098919488389,primed,otherMTL,clothes_2.jpg,clothes_9,0.816416426755433,PrimedMidSimilarity
2606,0.677653923471542,primed,otherMTL,clothes_10.jpg,clothes_9,0.846879696373701,PrimedLowSimilarity
2606,0.463098919488389,primed,otherMTL,clothes_7.jpg,clothes_9,0.822593757209656,PrimedLowSimilarity
2606,0.248543915505236,control,otherMTL,furniture_1.jpg,clothes_9,0.860416725332284,ControlHighSimilarity
2606,-0.180566092461069,control,otherMTL,flowers_1.jpg,clothes_9,0.820258847465898,ControlHighSimilarity
2606,0.463098919488389,control,otherMTL,manmade_food_5.jpg,clothes_9,0.884924986424733,ControlLowSimilarity
